Gender,Match,Age,StudyField,Race,ImpRace,ImpRelig,From,Income,Goal,FreqDate,FreqGoOut,CareerField,Sports,Exercise,Dining,Art,Gaming,Clubbing,Reading,Tv,Movies,Concerts,Music,Shopping,Yoga,ExpectHappy,ExpectNum,DesireAttr,DesireSinc,DesireIntel,DesireFun,DesireAmb,DesireShar,YourAttr,YourSinc,YourIntel,YourFun,YourAmb
Female,0,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,1,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,1,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,1,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,1,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,1,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,1,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,0,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,1,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,0,26.0,PoliticalScience,Other,1.0,1.0,"Palm Springs, California",,FunNightOut,TwiceAMonth,SeveralAWeek,InternationalAffairs,4.0,1.0,8.0,7.0,2.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,7.0,10.0,7.0
Female,0,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,0,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,1,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,0,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,0,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,0,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,0,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,0,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,1,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Female,0,26.0,PoliticalScience,Caucasian,4.0,4.0,94115,"48,652.00",MeetNewPeople,SeveralAYear,SeveralAWeek,InternationalAffairs,9.0,9.0,7.0,6.0,1.0,7.0,8.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,6.0,8.0,6.0,10.0,9.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,27.0,Business/Economics/Finance,Caucasian,7.0,3.0,Argentina,,FunNightOut,OneAMonth,TwiceAMonth,Academic/Research,8.0,2.0,6.0,5.0,5.0,4.0,9.0,2.0,8.0,7.0,8.0,5.0,1.0,7.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,8.0,7.0,5.0
Male,0,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,0,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,0,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,0,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,0,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,0,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,0,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,1,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,1,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,0,22.0,Law,Caucasian,1.0,1.0,England,"29,237.00",FunNightOut,SeveralAWeek,SeveralAWeek,Lawyer,9.0,9.0,8.0,6.0,3.0,5.0,6.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,20.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,10.0,9.0,9.0
Male,1,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,0,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,0,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,0,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,0,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,0,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,0,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,1,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,1,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,1,22.0,Law,Asian,3.0,5.0,Southern California,,MeetNewPeople,AlmostNever,SeveralAWeek,Lawyer,7.0,2.0,9.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,1.0,3.0,4.0,19.0,18.0,19.0,18.0,14.0,12.0,4.0,7.0,8.0,8.0,3.0
Male,1,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,1,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,0,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,1,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,1,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,1,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,1,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,1,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,1,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,0,23.0,Law,Caucasian,1.0,1.0,"Cincinnati, Ohio","56,580.00",MeetNewPeople,TwiceAMonth,SeveralAWeek,Lawyer,10.0,8.0,8.0,3.0,8.0,8.0,6.0,7.0,10.0,6.0,8.0,6.0,1.0,8.0,15.0,30.0,5.0,15.0,40.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0
Male,1,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,0,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,0,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,0,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,0,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,0,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,0,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,1,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,1,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,0,24.0,Law,Latino,3.0,1.0,Miami,"36,782.00",FunNightOut,TwiceAMonth,SeveralAWeek,Lawyer,9.0,9.0,7.0,3.0,7.0,9.0,8.0,6.0,9.0,6.0,7.0,2.0,1.0,5.0,9.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,7.0,9.0,7.0,9.0
Male,0,25.0,Business/Economics/Finance,Caucasian,9.0,2.0,Milan - Italy,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,7.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0
Male,0,25.0,Business/Economics/Finance,Caucasian,9.0,2.0,Milan - Italy,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,7.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0
Male,0,25.0,Business/Economics/Finance,Caucasian,9.0,2.0,Milan - Italy,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,7.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0
Male,0,25.0,Business/Economics/Finance,Caucasian,9.0,2.0,Milan - Italy,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,7.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0
Male,0,25.0,Business/Economics/Finance,Caucasian,9.0,2.0,Milan - Italy,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,7.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0
Male,0,25.0,Business/Economics/Finance,Caucasian,9.0,2.0,Milan - Italy,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,7.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0
Male,0,25.0,Business/Economics/Finance,Caucasian,9.0,2.0,Milan - Italy,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,7.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0
Male,1,25.0,Business/Economics/Finance,Caucasian,9.0,2.0,Milan - Italy,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,7.0,5.0,5.0,8.0,3.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0
